Province/State,Country/Region,Last Update,Confirmed,Recovered,Death
,Netherlands,2020-03-02T20:53:02,18,0,0
"Toronto, ON",Canada,2020-03-02T20:53:02,17,2,0
,Sweden,2020-03-02T20:53:02,15,0,0
,Lebanon,2020-03-02T20:53:02,13,0,0
,Belgium,2020-03-02T20:53:02,8,1,0
"Snohomish County, WA",US,2020-03-02T20:53:02,4,0,1
Tasmania,Australia,2020-03-02T20:53:02,1,0,0
"Sonoma County, CA",US,2020-03-02T20:53:02,1,0,0
,Austria,2020-03-02T21:23:04,18,0,0
,Russia,2020-03-02T21:23:04,3,2,0
,Switzerland,2020-03-02T22:33:09,42,0,0
,Iceland,2020-03-02T22:33:09,6,0,0
,India,2020-03-02T22:33:09,5,3,0
,Morocco,2020-03-02T22:33:09,1,0,0
,Portugal,2020-03-02T22:43:02,2,0,0
Chongqing,Mainland China,2020-03-02T23:23:02,576,469,6
Shanxi,Mainland China,2020-03-02T23:23:02,133,119,0
Hong Kong,Hong Kong,2020-03-02T23:53:02,100,36,2
,Saudi Arabia,2020-03-02T23:53:02,1,0,0
"Placer County, CA",US,2020-03-02T23:53:02,1,0,0
Guangxi,Mainland China,2020-03-03T00:23:14,252,202,2
,Romania,2020-03-03T00:23:16,3,0,0
,Luxembourg,2020-03-03T00:23:16,1,0,0
"San Mateo, CA",US,2020-03-03T00:43:02,2,0,0
Jiangxi,Mainland China,2020-03-03T02:03:11,935,870,1
Beijing,Mainland China,2020-03-03T02:03:11,414,288,8
"Washington County, OR",US,2020-03-03T03:03:02,2,0,0
Diamond Princess cruise ship,Others,2020-03-03T03:13:06,706,10,6
,Qatar,2020-03-03T03:23:03,7,0,0
,Algeria,2020-03-03T03:23:03,5,0,0
"Fulton County, GA",US,2020-03-03T03:33:02,2,0,0
Shanghai,Mainland China,2020-03-03T03:43:02,338,294,3
Yunnan,Mainland China,2020-03-03T03:43:02,174,169,2
,Israel,2020-03-03T04:23:07,12,1,0
,Pakistan,2020-03-03T04:33:03,5,0,0
Taiwan,Taiwan,2020-03-03T06:43:02,42,12,1
Xinjiang,Mainland China,2020-03-03T07:33:03,76,68,3
Shandong,Mainland China,2020-03-03T07:53:03,758,511,6
Inner Mongolia,Mainland China,2020-03-03T09:23:02,75,59,1
Sichuan,Mainland China,2020-03-03T09:33:02,538,394,3
Hebei,Mainland China,2020-03-03T09:33:02,318,300,6
,South Korea,2020-03-03T09:43:02,5186,30,28
Henan,Mainland China,2020-03-03T09:43:02,1272,1231,22
,Croatia,2020-03-03T09:53:08,9,0,0
,Mexico,2020-03-03T10:03:04,5,1,0
Guangdong,Mainland China,2020-03-03T10:23:10,1350,1101,7
Jiangsu,Mainland China,2020-03-03T11:03:09,631,562,0
Hubei,Mainland China,2020-03-03T11:43:02,67217,36208,2835
Tianjin,Mainland China,2020-03-03T11:43:02,136,124,3
Hong Kong,Hong Kong,2020-03-03T11:53:01,100,37,2
Zhejiang,Mainland China,2020-03-03T12:33:02,1213,1093,1
,Malaysia,2020-03-03T12:33:02,36,22,0
Macau,Macau,2020-03-03T12:33:02,10,9,0
Hunan,Mainland China,2020-03-03T13:03:04,1018,906,4
Heilongjiang,Mainland China,2020-03-03T13:03:04,480,366,13
Fujian,Mainland China,2020-03-03T13:43:03,296,260,1
Gansu,Mainland China,2020-03-03T13:43:03,91,86,2
,Iran,2020-03-03T14:23:03,2336,291,77
Anhui,Mainland China,2020-03-03T14:33:03,990,936,6
Liaoning,Mainland China,2020-03-03T14:33:03,125,106,1
,Norway,2020-03-03T14:33:03,32,0,0
" Norfolk County, MA",US,2020-03-03T14:33:03,1,0,0
"Westchester County, NY",US,2020-03-03T14:43:03,1,0,0
,UK,2020-03-03T15:13:26,51,8,0
,Netherlands,2020-03-03T15:13:26,24,0,0
,Austria,2020-03-03T15:13:26,21,0,0
,Sweden,2020-03-03T15:13:26,21,0,0
New South Wales,Australia,2020-03-03T15:13:26,13,4,0
,Belgium,2020-03-03T15:13:26,13,1,0
,Iceland,2020-03-03T15:13:26,11,0,0
,Ecuador,2020-03-03T15:13:26,7,0,0
,Denmark,2020-03-03T15:13:26,6,0,0
,Czech Republic,2020-03-03T15:13:26,5,0,0
,France,2020-03-03T15:23:03,204,12,4
,Singapore,2020-03-03T15:23:03,110,78,0
,Oman,2020-03-03T15:23:03,12,2,0
Queensland,Australia,2020-03-03T15:23:03,11,1,0
,San Marino,2020-03-03T15:23:03,10,0,1
,Portugal,2020-03-03T15:33:02,2,0,0
,Jordan,2020-03-03T15:33:02,1,0,0
,Morocco,2020-03-03T15:33:02,1,0,0
,Ukraine,2020-03-03T15:33:02,1,0,0
"Madison, WI",US,2020-03-03T15:53:03,1,1,0
,Switzerland,2020-03-03T16:43:02,56,2,0
"Maricopa County, AZ",US,2020-03-03T17:33:02,1,0,0
,Argentina,2020-03-03T17:43:02,1,0,0
"Hillsborough, FL",US,2020-03-03T18:33:02,2,0,0
,Italy,2020-03-03T20:03:06,2502,160,79
,Japan,2020-03-03T20:03:06,293,43,6
,Germany,2020-03-03T20:03:06,196,16,0
,Iraq,2020-03-03T20:03:06,32,0,0
"Toronto, ON",Canada,2020-03-03T20:03:08,19,2,0
"King County, WA",US,2020-03-03T20:23:05,21,1,6
"Snohomish County, WA",US,2020-03-03T20:23:05,6,0,1
,Chile,2020-03-03T20:33:02,1,0,0
"Wake County, NC",US,2020-03-03T20:53:02,1,0,0
Chongqing,Mainland China,2020-03-03T23:13:05,576,490,6
Shanxi,Mainland China,2020-03-03T23:13:05,133,124,0
"Santa Clara, CA",US,2020-03-03T23:33:03,11,1,0
"Grafton County, NH",US,2020-03-03T23:33:03,2,0,0
Hainan,Mainland China,2020-03-03T23:43:02,168,155,5
,United Arab Emirates,2020-03-03T23:43:02,27,5,0
,Spain,2020-03-03T23:53:03,165,2,1
British Columbia,Canada,2020-03-03T23:53:03,9,3,0
,Estonia,2020-03-03T23:53:03,2,0,0
,Ireland,2020-03-03T23:53:03,2,0,0
,Senegal,2020-03-03T23:53:03,2,0,0
"Berkeley, CA",US,2020-03-03T23:53:03,1,0,0
,Denmark,2020-03-04T00:03:15,10,0,0
,Qatar,2020-03-04T00:03:15,8,0,0
Guangxi,Mainland China,2020-03-04T00:13:08,252,210,2
Henan,Mainland China,2020-03-04T00:33:05,1272,1234,22
,Romania,2020-03-04T00:53:02,4,1,0
Jiangxi,Mainland China,2020-03-04T01:33:07,935,884,1
Ningxia,Mainland China,2020-03-04T01:33:07,75,69,0
,Argentina,2020-03-04T01:33:07,1,0,0
,Chile,2020-03-04T01:33:07,1,0,0
,Latvia,2020-03-04T01:33:07,1,0,0
,Liechtenstein,2020-03-04T01:33:07,1,0,0
,Tunisia,2020-03-04T01:33:07,1,0,0
"Orange County, CA",US,2020-03-04T02:13:11,3,0,0
,Saint Barthelemy,2020-03-04T02:43:03,3,0,0
Shanghai,Mainland China,2020-03-04T04:13:08,338,298,3
British Columbia,Canada,2020-03-04T04:23:05,12,3,0
"Contra Costa County, CA",US,2020-03-04T04:23:05,1,0,0
Guangdong,Mainland China,2020-03-04T10:03:19,1350,1133,7
Zhejiang,Mainland China,2020-03-04T10:03:19,1213,1114,1
Anhui,Mainland China,2020-03-04T10:03:19,990,956,6
Hebei,Mainland China,2020-03-04T10:03:19,318,301,6
Hainan,Mainland China,2020-03-04T10:03:19,168,158,5
Jilin,Mainland China,2020-03-04T10:03:19,93,86,1
,Iran,2020-03-04T12:33:03,2922,552,92
,Netherlands,2020-03-04T12:33:03,38,0,0
,Sweden,2020-03-04T12:33:03,35,0,0
,India,2020-03-04T12:33:03,28,3,0
,Belgium,2020-03-04T12:33:03,23,1,0
,Israel,2020-03-04T12:43:03,15,1,0
Victoria,Australia,2020-03-04T12:43:03,10,4,0
,Belarus,2020-03-04T12:43:03,6,0,0
,Portugal,2020-03-04T12:43:03,5,0,0
Hubei,Mainland China,2020-03-04T12:53:03,67332,38557,2871
Shandong,Mainland China,2020-03-04T12:53:03,758,516,6
Jiangsu,Mainland China,2020-03-04T12:53:03,631,577,0
Sichuan,Mainland China,2020-03-04T12:53:03,538,406,3
Heilongjiang,Mainland China,2020-03-04T12:53:03,480,373,13
Fujian,Mainland China,2020-03-04T12:53:03,296,270,1
,Faroe Islands,2020-03-04T12:53:03,1,0,0
,Malaysia,2020-03-04T13:03:08,50,22,0
,Gibraltar,2020-03-04T13:03:13,1,0,0
,Poland,2020-03-04T15:13:18,1,0,0
Hunan,Mainland China,2020-03-04T15:43:02,1018,916,4
Shaanxi,Mainland China,2020-03-04T15:43:03,245,223,1
Gansu,Mainland China,2020-03-04T15:43:03,91,87,2
Xinjiang,Mainland China,2020-03-04T15:43:03,76,69,3
Inner Mongolia,Mainland China,2020-03-04T15:43:03,75,63,1
,Lebanon,2020-03-04T16:53:02,13,1,0
,Croatia,2020-03-04T16:53:02,10,0,0
"Los Angeles, CA",US,2020-03-04T18:13:18,7,0,0
,South Korea,2020-03-04T19:23:03,5621,41,35
,Italy,2020-03-04T19:23:03,3089,276,107
,Japan,2020-03-04T19:23:03,331,43,6
,Germany,2020-03-04T19:33:03,262,16,0
,Switzerland,2020-03-04T19:33:03,90,3,0
,UK,2020-03-04T19:33:03,85,8,0
,Norway,2020-03-04T19:33:03,56,0,0
,Bahrain,2020-03-04T19:33:03,52,0,0
,Austria,2020-03-04T19:33:03,29,0,0
,Iceland,2020-03-04T19:33:03,26,0,0
,San Marino,2020-03-04T19:33:03,16,0,1
,Oman,2020-03-04T19:33:03,15,2,0
,Algeria,2020-03-04T19:33:03,12,0,0
,Ecuador,2020-03-04T19:33:03,10,0,0
,Greece,2020-03-04T19:33:03,9,0,0
,Czech Republic,2020-03-04T19:33:03,8,0,0
,Hungary,2020-03-04T19:33:03,2,0,0
Northern Territory,Australia,2020-03-04T19:43:02,1,0,0
"King County, WA",US,2020-03-04T19:53:02,31,1,9
"Snohomish County, WA",US,2020-03-04T19:53:02,8,0,1
"Placer County, CA",US,2020-03-04T19:53:02,2,0,1
,New Zealand,2020-03-04T20:13:11,3,0,0
,Brazil,2020-03-04T20:33:02,4,0,0
,France,2020-03-04T20:43:02,285,12,4
,Spain,2020-03-04T20:43:02,222,2,2
,Iraq,2020-03-04T20:43:02,35,0,2
,Senegal,2020-03-04T20:43:02,4,0,0
New South Wales,Australia,2020-03-04T20:43:03,22,4,1
South Australia,Australia,2020-03-04T21:03:07,5,2,0
,Ireland,2020-03-04T21:13:07,6,0,0
"Westchester County, NY",US,2020-03-04T21:23:10,10,0,0
Chongqing,Mainland China,2020-03-04T23:23:01,576,502,6
Beijing,Mainland China,2020-03-04T23:23:01,418,297,8
Hong Kong,Hong Kong,2020-03-04T23:23:01,105,37,2
